price,date,split_ratio,tri,shares_owned,dividend_value,
50.12,2011-08-29,1,13144.14,262.27,,
50.12,2011-08-30,1,13144.82,262.27,,
49.46,2011-08-31,1,12970.9,262.27,,
48.97,2011-09-01,1,12842.82,262.27,,
48.07,2011-09-02,1,12607.55,262.27,,
48.8,2011-09-06,1,12799.34,262.27,,
49.34,2011-09-07,1,12940.56,262.27,,
49.37,2011-09-08,1,12947.64,262.27,,
48.51,2011-09-09,1,12723.16,262.27,,
48.83,2011-09-12,1,12806.08,262.27,,
49.43,2011-09-13,1,12963.82,262.27,,
50.03,2011-09-14,1,13121.56,262.27,,
50.5,2011-09-15,1,13244.92,262.27,,
51.47,2011-09-16,1,13499.06,262.27,,
52.9,2011-09-19,1,13874.21,262.27,,
53.13,2011-09-20,1,13935.55,262.27,,
52.97,2011-09-21,1,13891.4,262.27,,
51.64,2011-09-22,1,13543.55,262.27,,
51.96,2011-09-23,1,13627.14,262.27,,
51.81,2011-09-26,1,13589.06,262.27,,
51.31,2011-09-27,1,13457.27,262.27,,
51.02,2011-09-28,1,13381.43,262.27,,
50.19,2011-09-29,1,13164.37,262.27,,
49,2011-09-30,1,12852.59,262.27,,
48.14,2011-10-03,1,12626.09,262.27,,
47.87,2011-10-04,1,12555.31,262.27,,
48.61,2011-10-05,1,12749.12,262.27,,
48.5,2011-10-06,1,12719.45,262.27,,
47.52,2011-10-07,1,12464.3,262.27,,
49.97,2011-10-10,1,13105.05,262.27,,
51.44,2011-10-11,1,13491.99,262.27,,
51.69,2011-10-12,1,13556.03,262.27,,
52.49,2011-10-13,1,13766.35,262.27,,
54.23,2011-10-14,1,14223.73,262.27,,
53.97,2011-10-17,1,14155.98,262.27,,
54.26,2011-10-18,1,14231.82,262.27,,
51.23,2011-10-19,1,13435.7,262.27,,
50.8,2011-10-20,1,13324.13,262.27,,
50.49,2011-10-21,1,13241.89,262.27,,
52.15,2011-10-24,1,13676.69,262.27,,
51.12,2011-10-25,1,13407.05,262.27,,
51.48,2011-10-26,1,13502.43,262.27,,
52.01,2011-10-27,1,13640.29,262.27,,
52.04,2011-10-28,1,13649.05,262.27,,
52.02,2011-10-31,1,13643.32,262.27,,
50.96,2011-11-01,1,13364.58,262.27,,
51.07,2011-11-02,1,13394.91,262.27,,
51.8,2011-11-03,1,13585.69,262.27,,
51.44,2011-11-04,1,13490.3,262.27,,
51.37,2011-11-07,1,13473.11,262.27,,
52.21,2011-11-08,1,13692.2,262.27,,
50.8,2011-11-09,1,13323.12,262.27,,
49.51,2011-11-10,1,12984.04,262.27,,
49.43,2011-11-11,1,12963.82,262.27,,
48.74,2011-11-14,1,12783.16,262.27,,
49.97,2011-11-15,1,13105.72,262.27,,
49.45,2011-11-16,1,12968.88,262.27,,
48.5,2011-11-17,1,12720.8,262.27,,
48.19,2011-11-18,1,12637.55,262.27,,
47.42,2011-11-21,1,12437.68,262.27,,
48.39,2011-11-22,1,12690.47,262.27,,
47.16,2011-11-23,1,12369.59,262.27,,
46.72,2011-11-25,1,12254.32,262.27,,
48.34,2011-11-28,1,12677.32,262.27,,
47.96,2011-11-29,1,12578.9,262.27,,
49.12,2011-11-30,1,12882.25,262.27,,
49.85,2011-12-01,1,13075.38,262.27,,
50.08,2011-12-02,1,13135.04,262.27,,
50.51,2011-12-05,1,13246.61,262.27,,
50.24,2011-12-06,1,13177.18,262.27,,
50,2011-12-07,1,13114.48,262.27,,
50.21,2011-12-08,1,13167.4,262.27,,
50.59,2011-12-09,1,13267.17,262.27,,
50.36,2011-12-12,1,13207.17,262.27,,
49.97,2011-12-13,1,13105.05,262.27,,
48.86,2011-12-14,1,12814.5,262.27,,
48.7,2011-12-15,1,12772.37,262.27,,
48.97,2011-12-16,1,12842.48,262.27,,
49.12,2011-12-19,1,12882.59,262.27,,
50.89,2011-12-20,1,13345.7,262.27,,
50.95,2011-12-21,1,13362.39,262.27,,
51.22,2011-12-22,1,13433.34,262.27,,
51.83,2011-12-23,1,13594.45,262.27,,
52.24,2011-12-27,1,13702.31,262.27,,
51.74,2011-12-28,1,13571.19,262.27,,
52.06,2011-12-29,1,13654.78,262.27,,
52.05,2011-12-30,1,13650.74,262.27,,
52.85,2012-01-03,1,13860.72,262.27,,
53.13,2012-01-04,1,13935.21,262.27,,
53.72,2012-01-05,1,14089.92,262.27,,
54.28,2012-01-06,1,14237.21,262.27,,
54.2,2012-01-09,1,14214.63,262.27,,
54.39,2012-01-10,1,14265.53,262.27,,
54.3,2012-01-11,1,14242.27,262.27,,
54.15,2012-01-12,1,14203.17,262.27,,
53.95,2012-01-13,1,14149.92,262.27,,
54.58,2012-01-17,1,14314.74,262.27,,
55.15,2012-01-18,1,14463.38,262.27,,
54.97,2012-01-19,1,14417.54,262.27,,
54.01,2012-01-20,1,14166.43,262.27,,
54.93,2012-01-23,1,14406.05,262.27,,
54.03,2012-01-24,1,14170.14,262.27,,
57.4,2012-01-25,1,15054.91,262.27,,
57.14,2012-01-26,1,14986.49,262.27,,
57.48,2012-01-27,1,15075.81,262.27,,
58.22,2012-01-30,1,15268.94,262.27,,
58.66,2012-01-31,1,15385.9,262.27,,
58.63,2012-02-01,1,15376.12,262.27,,
58.49,2012-02-02,1,15340.06,262.27,,
59.08,2012-02-03,1,15493.76,262.27,,
59.63,2012-02-06,1,15638.35,262.27,,
60.25,2012-02-07,1,15802.16,262.27,,
61.26,2012-02-08,1,16066.75,262.27,,
63.38,2012-02-09,1,16622.55,262.27,,
63.41,2012-02-10,1,16630.98,262.27,,
64.59,2012-02-13,1,16940.4,262.27,,
65.47,2012-02-14,1,17171.62,262.27,,
63.96,2012-02-15,1,16774.23,262.27,,
64.54,2012-02-16,1,16927.25,262.27,,
64.53,2012-02-17,1,16924.22,262.27,,
66.17,2012-02-21,1,17353.29,262.27,,
65.93,2012-02-22,1,17292.28,262.27,,
66.36,2012-02-23,1,17405.2,262.27,,
67.14,2012-02-24,1,17608.1,262.27,,
67.57,2012-02-27,1,17721.02,262.27,,
68.81,2012-02-28,1,18046.28,262.27,,
69.71,2012-02-29,1,18283.23,262.27,,
69.97,2012-03-01,1,18351.65,262.27,,
70.06,2012-03-02,1,18375.58,262.27,,
68.52,2012-03-05,1,17970.44,262.27,,
68.15,2012-03-06,1,17872.69,262.27,,
68.2,2012-03-07,1,17887.19,262.27,,
69.65,2012-03-08,1,18268.06,262.27,,
70.06,2012-03-09,1,18375.24,262.27,,
70.94,2012-03-12,1,18605.45,262.27,,
73.01,2012-03-13,1,19148.11,262.27,,
75.77,2012-03-14,1,19872.1,262.27,,
75.25,2012-03-15,1,19736.61,262.27,,
75.25,2012-03-16,1,19736.95,262.27,,
77.25,2012-03-19,1,20260.39,262.27,,
77.87,2012-03-20,1,20424.2,262.27,,
77.43,2012-03-21,1,20307.58,262.27,,
77.02,2012-03-22,1,20201.07,262.27,,
76.6,2012-03-23,1,20090.18,262.27,,
78.01,2012-03-26,1,20458.58,262.27,,
78.97,2012-03-27,1,20711.37,262.27,,
79.37,2012-03-28,1,20817.21,262.27,,
78.38,2012-03-29,1,20555.65,262.27,,
77.05,2012-03-30,1,20208.15,262.27,,
79.5,2012-04-02,1,20851.25,262.27,,
80.88,2012-04-03,1,21211.56,262.27,,
80.23,2012-04-04,1,21042.7,262.27,,
81.44,2012-04-05,1,21358.52,262.27,,
81.76,2012-04-09,1,21444.47,262.27,,
80.76,2012-04-10,1,21181.9,262.27,,
80.48,2012-04-11,1,21106.4,262.27,,
80.03,2012-04-12,1,20990.79,262.27,,
77.78,2012-04-13,1,20399.6,262.27,,
74.55,2012-04-16,1,19553.59,262.27,,
78.36,2012-04-17,1,20550.26,262.27,,
78.18,2012-04-18,1,20504.42,262.27,,
75.49,2012-04-19,1,19799.97,262.27,,
73.64,2012-04-20,1,19312.59,262.27,,
73.47,2012-04-23,1,19269.45,262.27,,
72,2012-04-24,1,18884.53,262.27,,
78.39,2012-04-25,1,20560.37,262.27,,
78.1,2012-04-26,1,20482.85,262.27,,
77.49,2012-04-27,1,20324.43,262.27,,
75.05,2012-04-30,1,19683.35,262.27,,
74.81,2012-05-01,1,19621,262.27,,
75.31,2012-05-02,1,19750.76,262.27,,
74.77,2012-05-03,1,19610.55,262.27,,
72.64,2012-05-04,1,19052.05,262.27,,
73.19,2012-05-07,1,19194.62,262.27,,
73.02,2012-05-08,1,19150.81,262.27,,
73.15,2012-05-09,1,19184.51,262.27,,
73.32,2012-05-10,1,19229.68,262.27,,
72.83,2012-05-11,1,19101.26,262.27,,
71.74,2012-05-14,1,18815.1,262.27,,
71.09,2012-05-15,1,18644.89,262.27,,
70.18,2012-05-16,1,18405.75,262.27,,
68.13,2012-05-17,1,17867.97,262.27,,
68.16,2012-05-18,1,17876.74,262.27,,
72.13,2012-05-21,1,18918.24,262.27,,
71.58,2012-05-22,1,18772.97,262.27,,
73.33,2012-05-23,1,19231.03,262.27,,
72.65,2012-05-24,1,19054.41,262.27,,
72.26,2012-05-25,1,18952.28,262.27,,
73.54,2012-05-29,1,19288.66,262.27,,
74.43,2012-05-30,1,19521.23,262.27,,
74.25,2012-05-31,1,19472.69,262.27,,
72.1,2012-06-01,1,18908.46,262.27,,
72.52,2012-06-04,1,19019.69,262.27,,
72.33,2012-06-05,1,18970.48,262.27,,
73.44,2012-06-06,1,19261.36,262.27,,
73.47,2012-06-07,1,19270.12,262.27,,
74.58,2012-06-08,1,19559.99,262.27,,
73.4,2012-06-11,1,19251.59,262.27,,
74.04,2012-06-12,1,19419.78,262.27,,
73.53,2012-06-13,1,19284.95,262.27,,
73.45,2012-06-14,1,19263.72,262.27,,
73.78,2012-06-15,1,19351.35,262.27,,
75.28,2012-06-18,1,19744.02,262.27,,
75.49,2012-06-19,1,19798.96,262.27,,
75.28,2012-06-20,1,19742.71,262.27,,
74.24,2012-06-21,1,19470.67,262.27,,
74.81,2012-06-22,1,19619.99,262.27,,
73.35,2012-06-25,1,19237.93,262.27,,
73.51,2012-06-26,1,19280.4,262.27,,
73.83,2012-06-27,1,19363.82,262.27,,
73.13,2012-06-28,1,19180.13,262.27,,
75.05,2012-06-29,1,19684.03,262.27,,
76.15,2012-07-02,1,19971.2,262.27,,
77.03,2012-07-03,1,20203.43,262.27,,
78.39,2012-07-05,1,20558.35,262.27,,
77.86,2012-07-06,1,20421.5,262.27,,
78.89,2012-07-09,1,20691.49,262.27,,
78.16,2012-07-10,1,20500.04,262.27,,
77.68,2012-07-11,1,20372.63,262.27,,
76.97,2012-07-12,1,20186.24,262.27,,
77.75,2012-07-13,1,20390.83,262.27,,
78,2012-07-16,1,20456.22,262.27,,
78,2012-07-17,1,20457.23,262.27,,
77.91,2012-07-18,1,20434.31,262.27,,
78.95,2012-07-19,1,20705.98,262.27,,
77.66,2012-07-20,1,20368.25,262.27,,
77.6,2012-07-23,1,20352.41,262.27,,
77.23,2012-07-24,1,20254.32,262.27,,
73.89,2012-07-25,1,19379.67,262.27,,
73.88,2012-07-26,1,19376.63,262.27,,
75.2,2012-07-27,1,19723.13,262.27,,
76.47,2012-07-30,1,20055.8,262.27,,
78.49,2012-07-31,1,20585.99,262.27,,
77.98,2012-08-01,1,20452.85,262.27,,
78.11,2012-08-02,1,20485.88,262.27,,
79.13,2012-08-03,1,20752.49,262.27,,
80.01,2012-08-06,1,20983.38,262.27,,
79.8,2012-08-07,1,20928.23,262.27,,
79.66,2012-08-08,1,20892.71,262.27,,
80.11,2012-08-09,1,21110.65,263.51,0.3786,
80.24,2012-08-10,1,21143.64,263.51,,
81.31,2012-08-13,1,21425.91,263.51,,
81.53,2012-08-14,1,21483.39,263.51,,
81.42,2012-08-15,1,21454.14,263.51,,21454.14172
82.13,2012-08-16,1,21641.53,263.51,,21641.53345
83.65,2012-08-17,1,22041.82,263.51,,22041.82393
85.85,2012-08-20,1,22621.34,263.51,,22621.34389
84.67,2012-08-21,1,22312.27,263.51,,22312.26658
86.33,2012-08-22,1,22747.86,263.51,,22747.85881
85.52,2012-08-23,1,22535.64,263.51,,22535.64024
85.6,2012-08-24,1,22555.77,263.51,,22555.77379
87.21,2012-08-27,1,22979.46,263.51,,22979.46274
87.09,2012-08-28,1,22949.53,263.51,,22949.53448
86.92,2012-08-29,1,22904.17,263.51,,22904.16596
85.68,2012-08-30,1,22577.74,263.51,,22577.74386
85.86,2012-08-31,1,22624.4,263.51,,22624.40474
87.11,2012-09-04,1,22955.32,263.51,,22955.31607
86.5,2012-09-05,1,22794.11,263.51,,22794.11158
87.28,2012-09-06,1,22999.53,263.51,,22999.52828
87.82,2012-09-07,1,23141.35,263.51,,23141.34742
85.54,2012-09-10,1,22539.38,263.51,,22539.38127
85.26,2012-09-11,1,22466.26,263.51,,22466.26109
86.44,2012-09-12,1,22779.15,263.51,,22779.14745
88.15,2012-09-13,1,23227.73,263.51,,23227.73126
89.22,2012-09-14,1,23510.01,263.51,,23510.00918
90.32,2012-09-17,1,23799.12,263.51,,23799.12298
90.59,2012-09-18,1,23871.53,263.51,,23871.52896
90.61,2012-09-19,1,23877.99,263.51,,23877.99075
90.18,2012-09-20,1,23762.36,263.51,,23762.35883
90.36,2012-09-21,1,23809.8,263.51,,23809.80193
89.16,2012-09-24,1,23493.34,263.51,,23493.34458
86.93,2012-09-25,1,22906.68,263.51,,22906.68265
85.85,2012-09-26,1,22622.36,263.51,,22622.36417
87.93,2012-09-27,1,23171.28,263.51,,23171.27568
86.1,2012-09-28,1,22687.83,263.51,,22687.83224
85.1,2012-10-01,1,22425.45,263.51,,22425.44982
85.35,2012-10-02,1,22490.75,263.51,,22490.74784
86.66,2012-10-03,1,22835.6,263.51,,22835.60303
86.06,2012-10-04,1,22677.46,263.51,,22677.45938
84.23,2012-10-05,1,22194.19,263.51,,22194.18599
82.36,2012-10-08,1,21703.77,263.51,,21703.77062
82.06,2012-10-09,1,21624.87,263.51,,21624.86885
82.72,2012-10-10,1,21796.96,263.51,,21796.95635
81.06,2012-10-11,1,21361.3,263.51,,21361.2961
81.27,2012-10-12,1,21416.19,263.51,,21416.18725
81.92,2012-10-15,1,21587.8,263.51,,21587.79861
83.86,2012-10-16,1,22099.04,263.51,,22099.04473
83.2,2012-10-17,1,21922.91,263.51,,21922.91351
81.65,2012-10-18,1,21515.7,263.51,,21515.69871
78.71,2012-10-19,1,20740.28,263.51,,20740.28469
81.83,2012-10-22,1,21562.97,263.51,,21562.97176
79.16,2012-10-23,1,20859.84,263.51,,20859.84129
79.61,2012-10-24,1,20978.01,263.51,,20978.0103
78.67,2012-10-25,1,20730.01,263.51,,20730.01385
77.95,2012-10-26,1,20541.67,263.51,,20541.66986
76.83,2012-10-31,1,20246.47,263.51,,20246.46838
76.99,2012-11-01,1,20287.96,263.51,,20287.95643
74.44,2012-11-02,1,19616.61,263.51,,19616.61453
75.45,2012-11-05,1,19882.61,263.51,,19882.60535
75.22,2012-11-06,1,19822.35,263.51,,19822.35432
72.36,2012-11-07,1,19167.19,264.89,0.3786,19167.19261
69.73,2012-11-08,1,18471.55,264.89,,18471.54611
70.94,2012-11-09,1,18791.34,264.89,,18791.34173
70.39,2012-11-12,1,18646.04,264.89,,18646.04254
70.4,2012-11-13,1,18648.38,264.89,,18648.37832
69.62,2012-11-14,1,18441.66,264.89,,18441.66188
68.16,2012-11-15,1,18054.88,264.89,,18054.88437
68.43,2012-11-16,1,18125.58,264.89,,18125.57603
73.36,2012-11-19,1,19432.65,264.89,,19432.65046
72.74,2012-11-20,1,19267.2,264.89,,19267.20174
72.84,2012-11-21,1,19294.22,264.89,,19294.2212
74.11,2012-11-23,1,19630.85,264.89,,19630.84817
76.45,2012-11-26,1,20250.17,264.89,,20250.17309
75.83,2012-11-27,1,20087.01,264.89,,20087.01206
75.59,2012-11-28,1,20023.81,264.89,,20023.80863
76.43,2012-11-29,1,20244.33,264.89,,20244.33365
75.9,2012-11-30,1,20104.19,264.89,,20104.18691
76.01,2012-12-03,1,20135.45,264.89,,20135.44513
74.67,2012-12-04,1,19780.11,264.89,,19780.11132
69.87,2012-12-05,1,18507.35,264.89,,18507.3488
70.96,2012-12-06,1,18797.68,264.89,,18797.67925
69.15,2012-12-07,1,18316.97,264.89,,18316.97251
68.7,2012-12-10,1,18199.18,264.89,,18199.18398
70.2,2012-12-11,1,18596.51,264.89,,18596.51029
69.9,2012-12-12,1,18514.48,264.89,,18514.48323
68.69,2012-12-13,1,18194.69,264.89,,18194.68761
66.11,2012-12-14,1,17511.27,264.89,,17511.26616
67.28,2012-12-17,1,17821.65,264.89,,17821.64997
69.23,2012-12-18,1,18339.3,264.89,,18339.29981
68.25,2012-12-19,1,18078.59,264.89,,18078.58565
67.66,2012-12-20,1,17921.27,264.89,,17921.27094
67.34,2012-12-21,1,17838.82,264.89,,17838.82481
67.45,2012-12-24,1,17867.61,264.89,,17867.60985
66.52,2012-12-26,1,17621.37,264.89,,17621.3741
66.79,2012-12-27,1,17692.15,264.89,,17692.15163
66.08,2012-12-28,1,17504.23,264.89,,17504.23135
69.01,2012-12-31,1,18279.97,264.89,,18279.97445
71.2,2013-01-02,1,18859.01,264.89,,18859.01062
70.3,2013-01-03,1,18620.83,264.89,,18620.82643
68.34,2013-01-04,1,18102.29,264.89,,18102.28694
67.94,2013-01-07,1,17995.8,264.89,,17995.8029
68.12,2013-01-08,1,18044.24,264.89,,18044.23596
67.06,2013-01-09,1,17762.23,264.89,,17762.225
67.89,2013-01-10,1,17982.41,264.89,,17982.40652
67.47,2013-01-11,1,17872.14,264.89,,17872.14401
65.06,2013-01-14,1,17234.96,264.89,,17234.95725
63.01,2013-01-15,1,16691.2,264.89,,16691.20165
65.63,2013-01-16,1,17384.03,264.89,,17384.03491
65.19,2013-01-17,1,17266.9,264.89,,17266.90246
64.84,2013-01-18,1,17174.85,264.89,,17174.84529
65.46,2013-01-22,1,17338.69,264.89,,17338.69332
66.65,2013-01-23,1,17655.91,264.89,,17655.91271
58.42,2013-01-24,1,15474.54,264.89,,15474.53561
57.04,2013-01-25,1,15109.74,264.89,,15109.7419
58.33,2013-01-28,1,15451.52,264.89,,15451.52132
59.43,2013-01-29,1,15741.43,264.89,,15741.43271
59.24,2013-01-30,1,15691.97,264.89,,15691.96915
59.07,2013-01-31,1,15645.94,264.89,,15645.94057
58.82,2013-02-01,1,15581.71,264.89,,15581.70664
57.36,2013-02-04,1,15193.42,264.89,,15193.41774
59.37,2013-02-05,1,15726.8,264.89,,15726.79974
59.31,2013-02-06,1,15709.83,264.89,,15709.83099
61.06,2013-02-07,1,16274.53,266.53,0.3786,16274.52587
61.94,2013-02-08,1,16509.49,266.53,,16509.4919
62.59,2013-02-11,1,16681.55,266.53,,16681.54542
61.02,2013-02-12,1,16263.4,266.53,,16263.40321
60.9,2013-02-13,1,16232.47,266.53,,16232.46834
60.85,2013-02-14,1,16217.87,266.53,,16217.86986
60.01,2013-02-15,1,15994.37,266.53,,15994.37406
59.99,2013-02-19,1,15988.47,266.53,,15988.46515
58.53,2013-02-20,1,15601.26,266.53,,15601.25782
58.17,2013-02-21,1,15504.28,266.53,,15504.28219
58.79,2013-02-22,1,15669.38,266.53,,15669.38406
57.75,2013-02-25,1,15390.97,266.53,,15390.97017
58.55,2013-02-26,1,15605.43,266.53,,15605.42881
57.98,2013-02-27,1,15452.49,266.53,,15452.49234
57.56,2013-02-28,1,15342.31,266.53,,15342.30857
56.14,2013-03-01,1,14962.4,266.53,,14962.40047
54.78,2013-03-04,1,14600.22,266.53,,14600.21911
56.23,2013-03-05,1,14985.83,266.53,,14985.82756
55.51,2013-03-06,1,14795.28,266.53,,14795.28262
56.15,2013-03-07,1,14966.29,266.53,,14966.2934
56.3,2013-03-08,1,15005.85,266.53,,15005.84833
57.1,2013-03-11,1,15219.61,266.53,,15219.61181
55.87,2013-03-12,1,14891.49,266.53,,14891.49356
55.86,2013-03-13,1,14888.71,266.53,,14888.7129
56.4,2013-03-14,1,15032.96,266.53,,15032.9598
57.86,2013-03-15,1,15420.86,266.53,,15420.8623
59.43,2013-03-18,1,15840.05,266.53,,15840.04726
59.27,2013-03-19,1,15797.29,266.53,,15797.29456
58.96,2013-03-20,1,15713.53,266.53,,15713.52709
59.04,2013-03-21,1,15736.12,266.53,,15736.11998
60.24,2013-03-22,1,16055.2,266.53,,16055.20107
60.46,2013-03-25,1,16113.25,266.53,,16113.24741
60.14,2013-03-26,1,16028.3,266.53,,16028.29815
58.96,2013-03-27,1,15713.53,266.53,,15713.52709
57.73,2013-03-28,1,15386.1,266.53,,15386.10401
55.93,2013-04-01,1,14908.18,266.53,,14908.17754
56.05,2013-04-02,1,14938.83,266.53,,14938.83435
56.34,2013-04-03,1,15015.23,266.53,,15015.23307
55.78,2013-04-04,1,14866.82,266.53,,14866.81518
55.19,2013-04-05,1,14709.71,266.53,,14709.70772
55.58,2013-04-08,1,14814.33,266.53,,14814.33016
55.68,2013-04-09,1,14841.09,266.53,,14841.09405
56.82,2013-04-10,1,15143.84,266.53,,15143.83874
56.64,2013-04-11,1,15096.57,266.53,,15096.56747
56.05,2013-04-12,1,14939.11,266.53,,14939.11242
54.75,2013-04-15,1,14593.27,266.53,,14593.26745
55.59,2013-04-16,1,14815.37,266.53,,14815.37291
52.53,2013-04-17,1,14000.64,266.53,,14000.63863
51.13,2013-04-18,1,13626.99,266.53,,13626.98703
50.93,2013-04-19,1,13574.15,266.53,,13574.15443
51.99,2013-04-22,1,13857.09,266.53,,13857.0869
52.96,2013-04-23,1,14116.38,266.53,,14116.38373
52.88,2013-04-24,1,14093.17,266.53,,14093.16519
53.26,2013-04-25,1,14194.59,266.53,,14194.58988
54.41,2013-04-26,1,14501.33,266.53,,14501.33178
56.09,2013-04-29,1,14950.24,266.53,,14950.23507
57.74,2013-04-30,1,15390.28,266.53,,15390.27501
57.29,2013-05-01,1,15268.97,266.53,,15268.96858
58.1,2013-05-02,1,15485.51,266.53,,15485.51272
58.68,2013-05-03,1,15640.53,266.53,,15640.53468
60.08,2013-05-06,1,16013.49,266.53,,16013.49112
59.81,2013-05-07,1,15942.17,266.53,,15942.16711
60.49,2013-05-08,1,16122.28,266.53,,16122.28456
59.96,2013-05-09,1,16098.68,268.47,0.4357,16098.68408
59.47,2013-05-10,1,15964.75,268.47,,15964.75453
59.7,2013-05-13,1,16027.14,268.47,,16027.13751
58.27,2013-05-14,1,15643.68,268.47,,15643.67606
56.3,2013-05-15,1,15114.65,268.47,,15114.65435
57.05,2013-05-16,1,15316.54,268.47,,15316.53552
56.88,2013-05-17,1,15270.08,268.47,,15270.08311
58.15,2013-05-20,1,15610.9,268.47,,15610.89857
57.72,2013-05-21,1,15495.65,268.47,,15495.64867
57.94,2013-05-22,1,15555.35,268.47,,15555.35305
58.04,2013-05-23,1,15583.06,268.47,,15583.05532
58.44,2013-05-24,1,15689.14,268.47,,15689.14162
57.95,2013-05-28,1,15558.35,268.47,,15558.34884
58.41,2013-05-29,1,15682.09,268.47,,15682.0927
59.28,2013-05-30,1,15915.76,268.47,,15915.76451
59.04,2013-05-31,1,15850.74,268.47,,15850.73819
59.17,2013-06-03,1,15885.45,268.47,,15885.45414
58.99,2013-06-04,1,15835.76,268.47,,15835.75923
58.43,2013-06-05,1,15687.73,268.47,,15687.73184
57.56,2013-06-06,1,15453.36,268.47,,15453.35513
58,2013-06-07,1,15571.46,268.47,,15571.45984
57.62,2013-06-10,1,15468.51,268.47,,15468.51031
57.45,2013-06-11,1,15423.04,268.47,,15423.04476
56.74,2013-06-12,1,15232.37,268.47,,15232.37137
57.23,2013-06-13,1,15365.42,268.47,,15365.41981
56.46,2013-06-14,1,15156.95,268.47,,15156.94789
56.71,2013-06-17,1,15225.67,268.47,,15225.6749
56.68,2013-06-18,1,15217.57,268.47,,15217.56863
55.53,2013-06-19,1,14908.47,268.47,,14908.47334
54.72,2013-06-20,1,14691.3,268.47,,14691.296
54.28,2013-06-21,1,14573.65,268.47,,14573.64947
52.85,2013-06-24,1,14187.37,268.47,,14187.36846
52.86,2013-06-25,1,14190.54,268.47,,14190.54047
52.26,2013-06-26,1,14029.83,268.47,,14029.82501
51.7,2013-06-27,1,13878.63,268.47,,13878.6256
52.06,2013-06-28,1,13975.55,268.47,,13975.5483
53.72,2013-07-01,1,14422.8,268.47,,14422.8025
54.94,2013-07-02,1,14749.52,268.47,,14749.52011
55.24,2013-07-03,1,14830.94,268.47,,14830.93518
54.8,2013-07-05,1,14711.81,268.47,,14711.80837
54.49,2013-07-08,1,14628.28,268.47,,14628.27862
55.45,2013-07-09,1,14885.56,268.47,,14885.56433
55.23,2013-07-10,1,14828.47,268.47,,14828.46805
56.09,2013-07-11,1,15059.6,268.47,,15059.60226
55.99,2013-07-12,1,15032.18,268.47,,15032.18194
56.11,2013-07-15,1,15064.96,268.47,,15064.95944
56.48,2013-07-16,1,15162.06,268.47,,15162.05836
56.49,2013-07-17,1,15166.11,268.47,,15166.11149
56.68,2013-07-18,1,15217.15,268.47,,15217.1457
55.79,2013-07-19,1,14977.2,268.47,,14977.20034
55.97,2013-07-22,1,15025.13,268.47,,15025.13302
55.01,2013-07-23,1,14767.14,268.47,,14767.14242
57.83,2013-07-24,1,15525.61,268.47,,15525.60659
57.57,2013-07-25,1,15454.76,268.47,,15454.76491
57.89,2013-07-26,1,15542.52,268.47,,15542.52401
58.79,2013-07-29,1,15782.19,268.47,,15782.18741
59.51,2013-07-30,1,15977.09,268.47,,15977.09015
59.41,2013-07-31,1,15949.25,268.47,,15949.2469
59.95,2013-08-01,1,16095.37,268.47,,16095.37109
60.72,2013-08-02,1,16302.05,268.47,,16302.04552
61.63,2013-08-05,1,16545.59,268.47,,16545.58583
61.08,2013-08-06,1,16397.56,268.47,,16397.55844
61.04,2013-08-07,1,16388.04,268.47,,16388.04239
60.92,2013-08-08,1,16472.59,270.39,0.4357,16472.58896
60.06,2013-08-09,1,16238.19,270.39,,16238.19017
61.76,2013-08-12,1,16699.48,270.39,,16699.48412
64.7,2013-08-13,1,17493.08,270.39,,17493.08122
65.88,2013-08-14,1,17812.16,270.39,,17812.16371
65.8,2013-08-15,1,17791.08,270.39,,17791.08212
66.38,2013-08-16,1,17949.02,270.39,,17949.01544
67.1,2013-08-19,1,18142.32,270.39,,18142.32298
66.22,2013-08-20,1,17903.99,270.39,,17903.99373
66.39,2013-08-21,1,17950.09,270.39,,17950.08739
66.47,2013-08-22,1,17971.53,270.39,,17971.5263
66.21,2013-08-23,1,17902.21,270.39,,17902.20715
66.47,2013-08-26,1,17971.88,270.39,,17971.88362
64.57,2013-08-27,1,17458.06,270.39,,17458.06433
64.87,2013-08-28,1,17540.46,270.39,,17540.46122
64.98,2013-08-29,1,17569.19,270.39,,17569.18937
64.39,2013-08-30,1,17408.97,270.39,,17408.96922
64.57,2013-09-03,1,17457.71,270.39,,17457.70702
65.9,2013-09-04,1,17818.99,270.39,,17818.98844
65.45,2013-09-05,1,17696.75,270.39,,17696.7509
65.84,2013-09-06,1,17802.16,270.39,,17802.15889
66.89,2013-09-09,1,18086.22,270.39,,18086.22449
65.37,2013-09-10,1,17674.24,270.39,,17674.24004
61.81,2013-09-11,1,16711.99,270.39,,16711.99015
62.47,2013-09-12,1,16889.93,270.39,,16889.93313
61.44,2013-09-13,1,16611.58,270.39,,16611.58458
59.48,2013-09-16,1,16083.47,270.39,,16083.47268
60.17,2013-09-17,1,16269.28,270.39,,16269.27659
61.41,2013-09-18,1,16603.72,270.39,,16603.72364
62.41,2013-09-19,1,16876,270.39,,16875.99784
61.77,2013-09-20,1,16701.27,270.39,,16701.2707
64.84,2013-09-23,1,17531.31,270.39,,17531.31395
64.63,2013-09-24,1,17476.29,270.39,,17476.28741
63.63,2013-09-25,1,17205.8,270.39,,17205.79979
64.25,2013-09-26,1,17373.38,270.39,,17373.38062
