price,date,split_ratio,tri,shares_owned,dividend_value,
1.23,10/25/2001,1,323.4,262.27,,
1.2,10/26/2001,1,314.64,262.27,,
1.13,10/29/2001,1,297.11,262.27,,
1.13,10/30/2001,1,296.61,262.27,,
1.13,10/31/2001,1,295.93,262.27,,
1.19,11/1/2001,1,313.29,262.27,,
1.19,11/2/2001,1,312.96,262.27,,
1.23,11/5/2001,1,321.38,262.27,,
1.26,11/6/2001,1,329.81,262.27,,
1.26,11/7/2001,1,330.15,262.27,,
1.2,11/8/2001,1,315.32,262.27,,
1.2,11/9/2001,1,315.32,262.27,,
1.2,11/12/2001,1,315.99,262.27,,
1.24,11/13/2001,1,326.44,262.27,,
1.26,11/14/2001,1,330.48,262.27,,
1.25,11/15/2001,1,327.79,262.27,,
1.22,11/16/2001,1,319.7,262.27,,
1.29,11/19/2001,1,337.06,262.27,,
1.25,11/20/2001,1,329.13,262.27,,
1.26,11/21/2001,1,331.66,262.27,,
1.27,11/23/2001,1,334.36,262.27,,
1.37,11/26/2001,1,360.14,262.27,,
1.35,11/27/2001,1,353.91,262.27,,
1.32,11/28/2001,1,345.99,262.27,,
1.31,11/29/2001,1,344.13,262.27,,
1.37,11/30/2001,1,358.96,262.27,,
1.35,12/3/2001,1,354.75,262.27,,
1.44,12/4/2001,1,377.5,262.27,,
1.53,12/5/2001,1,400.42,262.27,,
1.46,12/6/2001,1,383.91,262.27,,
1.45,12/7/2001,1,379.86,262.27,,
1.45,12/10/2001,1,379.86,262.27,,
1.4,12/11/2001,1,367.05,262.27,,
1.38,12/12/2001,1,362.17,262.27,,
1.35,12/13/2001,1,353.91,262.27,,
1.31,12/14/2001,1,343.63,262.27,,
1.32,12/17/2001,1,347.5,262.27,,
1.35,12/18/2001,1,354.08,262.27,,
1.39,12/19/2001,1,364.36,262.27,,
1.33,12/20/2001,1,348.35,262.27,,
1.35,12/21/2001,1,353.91,262.27,,
1.37,12/24/2001,1,359.98,262.27,,
1.38,12/26/2001,1,362.17,262.27,,
1.42,12/27/2001,1,371.94,262.27,,
1.44,12/28/2001,1,378.01,262.27,,
1.41,12/31/2001,1,369.08,262.27,,
1.5,1/2/2002,1,392.67,262.27,,
1.52,1/3/2002,1,397.39,262.27,,
1.52,1/4/2002,1,399.24,262.27,,
1.47,1/7/2002,1,385.93,262.27,,
1.45,1/8/2002,1,381.04,262.27,,
1.39,1/9/2002,1,364.86,262.27,,
1.36,1/10/2002,1,357.78,262.27,,
1.35,1/11/2002,1,354.75,262.27,,
1.36,1/14/2002,1,356.44,262.27,,
1.39,1/15/2002,1,365.7,262.27,,
1.34,1/16/2002,1,350.2,262.27,,
1.44,1/17/2002,1,378.85,262.27,,
1.42,1/18/2002,1,373.63,262.27,,
1.4,1/22/2002,1,367.73,262.27,,
1.48,1/23/2002,1,387.95,262.27,,
1.49,1/24/2002,1,391.15,262.27,,
1.49,1/25/2002,1,391.83,262.27,,
1.5,1/28/2002,1,392.16,262.27,,
1.48,1/29/2002,1,388.79,262.27,,
1.55,1/30/2002,1,405.98,262.27,,
1.59,1/31/2002,1,416.6,262.27,,
1.57,2/1/2002,1,411.38,262.27,,
1.63,2/4/2002,1,427.22,262.27,,
1.64,2/5/2002,1,428.9,262.27,,
1.59,2/6/2002,1,415.76,262.27,,
1.56,2/7/2002,1,409.52,262.27,,
1.54,2/8/2002,1,404.97,262.27,,
1.61,2/11/2002,1,420.98,262.27,,
1.59,2/12/2002,1,416.43,262.27,,
1.61,2/13/2002,1,421.49,262.27,,
1.58,2/14/2002,1,414.58,262.27,,
1.54,2/15/2002,1,402.78,262.27,,
1.45,2/19/2002,1,381.21,262.27,,
1.49,2/20/2002,1,389.8,262.27,,
1.38,2/21/2002,1,362.33,262.27,,
1.46,2/22/2002,1,383.23,262.27,,
1.53,2/25/2002,1,401.26,262.27,,
1.52,2/26/2002,1,398.9,262.27,,
1.41,2/27/2002,1,370.09,262.27,,
1.39,2/28/2002,1,365.7,262.27,,
1.51,3/1/2002,1,395.2,262.27,,
1.56,3/4/2002,1,409.35,262.27,,
1.51,3/5/2002,1,396.55,262.27,,
1.55,3/6/2002,1,405.65,262.27,,
1.57,3/7/2002,1,410.87,262.27,,
1.58,3/8/2002,1,415.59,262.27,,
1.61,3/11/2002,1,422.33,262.27,,
1.59,3/12/2002,1,416.6,262.27,,
1.57,3/13/2002,1,412.72,262.27,,
1.57,3/14/2002,1,411.71,262.27,,
1.6,3/15/2002,1,420.48,262.27,,
1.59,3/18/2002,1,416.94,262.27,,
1.6,3/19/2002,1,418.79,262.27,,
1.6,3/20/2002,1,419.97,262.27,,
1.56,3/21/2002,1,409.02,262.27,,
1.55,3/22/2002,1,405.98,262.27,,
1.5,3/25/2002,1,393.51,262.27,,
1.51,3/26/2002,1,395.37,262.27,,
1.51,3/27/2002,1,395.53,262.27,,
1.52,3/28/2002,1,398.9,262.27,,
1.57,4/1/2002,1,412.22,262.27,,
1.55,4/2/2002,1,405.65,262.27,,
1.53,4/3/2002,1,400.25,262.27,,
1.6,4/4/2002,1,419.63,262.27,,
1.59,4/5/2002,1,416.94,262.27,,
1.58,4/8/2002,1,413.9,262.27,,
1.55,4/9/2002,1,406.15,262.27,,
1.58,4/10/2002,1,415.59,262.27,,
1.6,4/11/2002,1,418.96,262.27,,
1.61,4/12/2002,1,422.33,262.27,,
1.61,4/15/2002,1,421.32,262.27,,
1.65,4/16/2002,1,433.79,262.27,,
1.68,4/17/2002,1,440.03,262.27,,
1.63,4/18/2002,1,428.23,262.27,,
1.61,4/19/2002,1,420.98,262.27,,
1.58,4/22/2002,1,413.4,262.27,,
1.56,4/23/2002,1,408.68,262.27,,
1.53,4/24/2002,1,400.59,262.27,,
1.55,4/25/2002,1,406.49,262.27,,
1.48,4/26/2002,1,387.78,262.27,,
1.54,4/29/2002,1,403.79,262.27,,
1.56,4/30/2002,1,409.02,262.27,,
1.54,5/1/2002,1,404.13,262.27,,
1.52,5/2/2002,1,399.24,262.27,,
1.51,5/3/2002,1,396.21,262.27,,
1.46,5/6/2002,1,381.72,262.27,,
1.44,5/7/2002,1,378.68,262.27,,
1.57,5/8/2002,1,410.7,262.27,,
1.55,5/9/2002,1,407.67,262.27,,
1.5,5/10/2002,1,393.01,262.27,,
1.54,5/13/2002,1,403.46,262.27,,
1.65,5/14/2002,1,431.6,262.27,,
1.62,5/15/2002,1,426.04,262.27,,
1.62,5/16/2002,1,424.86,262.27,,
1.61,5/17/2002,1,421.49,262.27,,
1.59,5/20/2002,1,416.94,262.27,,
1.51,5/21/2002,1,395.37,262.27,,
1.56,5/22/2002,1,409.86,262.27,,
1.62,5/23/2002,1,424.35,262.27,,
1.55,5/24/2002,1,406.99,262.27,,
1.54,5/28/2002,1,404.13,262.27,,
1.54,5/29/2002,1,404.13,262.27,,
1.56,5/30/2002,1,407.84,262.27,,
1.5,5/31/2002,1,392.67,262.27,,
1.47,6/3/2002,1,386.1,262.27,,
1.46,6/4/2002,1,383.91,262.27,,
1.46,6/5/2002,1,382.89,262.27,,
1.42,6/6/2002,1,373.46,262.27,,
1.38,6/7/2002,1,360.65,262.27,,
1.38,6/10/2002,1,362,262.27,,
1.31,6/11/2002,1,344.81,262.27,,
1.29,6/12/2002,1,338.57,262.27,,
1.26,6/13/2002,1,329.3,262.27,,
1.29,6/14/2002,1,338.74,262.27,,
1.32,6/17/2002,1,346.16,262.27,,
1.29,6/18/2002,1,339.58,262.27,,
1.1,6/19/2002,1,288.52,262.27,,
1.1,6/20/2002,1,288.35,262.27,,
1.08,6/21/2002,1,283.97,262.27,,
1.11,6/24/2002,1,291.05,262.27,,
1.1,6/25/2002,1,288.86,262.27,,
1.06,6/26/2002,1,278.91,262.27,,
1.1,6/27/2002,1,287.51,262.27,,
1.14,6/28/2002,1,298.63,262.27,,
1.1,7/1/2002,1,287.51,262.27,,
1.09,7/2/2002,1,285.49,262.27,,
1.13,7/3/2002,1,295.77,262.27,,
1.2,7/5/2002,1,315.82,262.27,,
1.16,7/8/2002,1,303.52,262.27,,
1.13,7/9/2002,1,295.43,262.27,,
1.11,7/10/2002,1,291.89,262.27,,
1.18,7/11/2002,1,308.41,262.27,,
1.12,7/12/2002,1,294.92,262.27,,
1.17,7/15/2002,1,307.23,262.27,,
1.15,7/16/2002,1,300.99,262.27,,
1,7/17/2002,1,263.41,262.27,,
0.96,7/18/2002,1,252.62,262.27,,
0.96,7/19/2002,1,252.12,262.27,,
0.96,7/22/2002,1,251.44,262.27,,
0.93,7/23/2002,1,243.86,262.27,,
0.98,7/24/2002,1,256.16,262.27,,
0.92,7/25/2002,1,242.01,262.27,,
0.92,7/26/2002,1,241.67,262.27,,
0.97,7/29/2002,1,253.13,262.27,,
0.99,7/30/2002,1,260.04,262.27,,
0.98,7/31/2002,1,257.17,262.27,,
0.95,8/1/2002,1,249.42,262.27,,
0.93,8/2/2002,1,243.52,262.27,,
0.9,8/5/2002,1,235.77,262.27,,
0.95,8/6/2002,1,248.41,262.27,,
0.97,8/7/2002,1,253.3,262.27,,
0.98,8/8/2002,1,257.85,262.27,,
0.96,8/9/2002,1,252.79,262.27,,
0.96,8/12/2002,1,252.62,262.27,,
0.94,8/13/2002,1,245.88,262.27,,
0.97,8/14/2002,1,255.66,262.27,,
1,8/15/2002,1,263.07,262.27,,
1.02,8/16/2002,1,266.44,262.27,,
1.03,8/19/2002,1,269.31,262.27,,
1.02,8/20/2002,1,268.13,262.27,,
1.04,8/21/2002,1,271.67,262.27,,
1.03,8/22/2002,1,269.14,262.27,,
1.01,8/23/2002,1,265.09,262.27,,
1,8/26/2002,1,261.72,262.27,,
0.95,8/27/2002,1,250.26,262.27,,
0.94,8/28/2002,1,247.74,262.27,,
0.94,8/29/2002,1,247.74,262.27,,
0.95,8/30/2002,1,248.58,262.27,,
0.9,9/3/2002,1,236.78,262.27,,
0.93,9/4/2002,1,244.03,262.27,,
0.91,9/5/2002,1,238.97,262.27,,
0.92,9/6/2002,1,242.34,262.27,,
0.92,9/9/2002,1,242.17,262.27,,
0.92,9/10/2002,1,241.5,262.27,,
0.92,9/11/2002,1,240.83,262.27,,
0.91,9/12/2002,1,238.3,262.27,,
0.91,9/13/2002,1,238.8,262.27,,
0.93,9/16/2002,1,244.37,262.27,,
0.95,9/17/2002,1,249.42,262.27,,
0.97,9/18/2002,1,253.13,262.27,,
0.94,9/19/2002,1,245.71,262.27,,
0.96,9/20/2002,1,250.6,262.27,,
0.95,9/23/2002,1,250.26,262.27,,
0.94,9/24/2002,1,246.72,262.27,,
0.96,9/25/2002,1,251.61,262.27,,
0.94,9/26/2002,1,247.74,262.27,,
0.95,9/27/2002,1,248.07,262.27,,
0.93,9/30/2002,1,244.37,262.27,,
0.93,10/1/2002,1,244.53,262.27,,
0.91,10/2/2002,1,238.8,262.27,,
0.92,10/3/2002,1,240.99,262.27,,
0.9,10/4/2002,1,236.44,262.27,,
0.88,10/7/2002,1,232.06,262.27,,
0.88,10/8/2002,1,230.71,262.27,,
0.87,10/9/2002,1,229.2,262.27,,
0.91,10/10/2002,1,237.96,262.27,,
0.93,10/11/2002,1,244.53,262.27,,
0.95,10/14/2002,1,248.92,262.27,,
0.97,10/15/2002,1,255.49,262.27,,
0.94,10/16/2002,1,245.38,262.27,,
0.91,10/17/2002,1,237.79,262.27,,
0.92,10/18/2002,1,241.67,262.27,,
0.94,10/21/2002,1,245.38,262.27,,
0.94,10/22/2002,1,247.74,262.27,,
0.96,10/23/2002,1,250.77,262.27,,
0.94,10/24/2002,1,247.57,262.27,,
0.99,10/25/2002,1,259.87,262.27,,
1,10/28/2002,1,263.07,262.27,,
0.99,10/29/2002,1,260.21,262.27,,
1.03,10/30/2002,1,269.31,262.27,,
1.03,10/31/2002,1,270.82,262.27,,
1.05,11/1/2002,1,275.71,262.27,,
1.09,11/4/2002,1,284.64,262.27,,
1.09,11/5/2002,1,284.81,262.27,,
1.11,11/6/2002,1,290.2,262.27,,
1.03,11/7/2002,1,269.64,262.27,,
1.02,11/8/2002,1,266.95,262.27,,
0.97,11/11/2002,1,255.49,262.27,,
1,11/12/2002,1,263.58,262.27,,
1,11/13/2002,1,262.73,262.27,,
1.05,11/14/2002,1,274.7,262.27,,
1.02,11/15/2002,1,268.8,262.27,,
1.01,11/18/2002,1,263.75,262.27,,
0.98,11/19/2002,1,257.34,262.27,,
1,11/20/2002,1,261.72,262.27,,
1.05,11/21/2002,1,275.54,262.27,,
1.03,11/22/2002,1,269.81,262.27,,
1.03,11/25/2002,1,269.14,262.27,,
0.99,11/26/2002,1,259.7,262.27,,
1.01,11/27/2002,1,264.93,262.27,,
1,11/29/2002,1,261.22,262.27,,
0.98,12/2/2002,1,255.82,262.27,,
0.97,12/3/2002,1,255.49,262.27,,
0.96,12/4/2002,1,252.29,262.27,,
0.94,12/5/2002,1,246.56,262.27,,
0.96,12/6/2002,1,251.95,262.27,,
0.95,12/9/2002,1,248.58,262.27,,
0.98,12/10/2002,1,257.51,262.27,,
1,12/11/2002,1,261.05,262.27,,
0.98,12/12/2002,1,255.99,262.27,,
0.95,12/13/2002,1,249.25,262.27,,
0.95,12/16/2002,1,250.26,262.27,,
0.97,12/17/2002,1,254.14,262.27,,
0.94,12/18/2002,1,245.54,262.27,,
0.91,12/19/2002,1,239.31,262.27,,
0.91,12/20/2002,1,238.3,262.27,,
0.93,12/23/2002,1,244.2,262.27,,
0.92,12/24/2002,1,242.01,262.27,,
0.93,12/26/2002,1,242.68,262.27,,
0.9,12/27/2002,1,236.95,262.27,,
0.9,12/30/2002,1,237.12,262.27,,
0.92,12/31/2002,1,241.5,262.27,,
0.95,1/2/2003,1,249.42,262.27,,
0.96,1/3/2003,1,251.11,262.27,,
0.96,1/6/2003,1,251.11,262.27,,
0.95,1/7/2003,1,250.26,262.27,,
0.93,1/8/2003,1,245.21,262.27,,
0.94,1/9/2003,1,247.4,262.27,,
0.95,1/10/2003,1,248.07,262.27,,
0.94,1/13/2003,1,246.56,262.27,,
0.94,1/14/2003,1,246.22,262.27,,
0.93,1/15/2003,1,243.19,262.27,,
0.94,1/16/2003,1,246.39,262.27,,
0.91,1/17/2003,1,237.62,262.27,,
0.9,1/21/2003,1,236.28,262.27,,
0.89,1/22/2003,1,233.92,262.27,,
0.91,1/23/2003,1,238.8,262.27,,
0.89,1/24/2003,1,232.57,262.27,,
0.91,1/27/2003,1,238.13,262.27,,
0.94,1/28/2003,1,245.71,262.27,,
0.94,1/29/2003,1,245.71,262.27,,
0.92,1/30/2003,1,241.33,262.27,,
0.92,1/31/2003,1,242.01,262.27,,
0.94,2/3/2003,1,247.06,262.27,,
0.94,2/4/2003,1,246.05,262.27,,
0.93,2/5/2003,1,243.52,262.27,,
0.93,2/6/2003,1,243.19,262.27,,
0.91,2/7/2003,1,238.47,262.27,,
0.92,2/10/2003,1,241.84,262.27,,
0.92,2/11/2003,1,241.84,262.27,,
0.92,2/12/2003,1,242.51,262.27,,
0.93,2/13/2003,1,245.04,262.27,,
0.94,2/14/2003,1,247.23,262.27,,
0.98,2/18/2003,1,257.34,262.27,,
0.95,2/19/2003,1,250.26,262.27,,
0.95,2/20/2003,1,248.92,262.27,,
0.96,2/21/2003,1,252.79,262.27,,
0.95,2/24/2003,1,248.41,262.27,,
0.97,2/25/2003,1,253.13,262.27,,
0.93,2/26/2003,1,244.37,262.27,,
0.95,2/27/2003,1,250.43,262.27,,
0.96,2/28/2003,1,252.96,262.27,,
0.94,3/3/2003,1,246.89,262.27,,
0.94,3/4/2003,1,245.38,262.27,,
0.94,3/5/2003,1,246.39,262.27,,
0.94,3/6/2003,1,245.38,262.27,,
0.93,3/7/2003,1,244.87,262.27,,
0.92,3/10/2003,1,242.17,262.27,,
0.91,3/11/2003,1,239.81,262.27,,
0.91,3/12/2003,1,239.65,262.27,,
0.95,3/13/2003,1,248.07,262.27,,
0.95,3/14/2003,1,249.08,262.27,,
0.96,3/17/2003,1,252.96,262.27,,
0.96,3/18/2003,1,252.79,262.27,,
0.96,3/19/2003,1,251.95,262.27,,
0.96,3/20/2003,1,251.27,262.27,,
0.96,3/21/2003,1,252.79,262.27,,
0.92,3/24/2003,1,242.17,262.27,,
0.93,3/25/2003,1,245.21,262.27,,
0.93,3/26/2003,1,242.85,262.27,,
0.93,3/27/2003,1,244.2,262.27,,
0.94,3/28/2003,1,245.54,262.27,,
0.91,3/31/2003,1,238.3,262.27,,
0.91,4/1/2003,1,238.64,262.27,,
0.94,4/2/2003,1,246.05,262.27,,
0.93,4/3/2003,1,243.69,262.27,,
0.93,4/4/2003,1,242.85,262.27,,
0.93,4/7/2003,1,244.2,262.27,,
0.93,4/8/2003,1,243.52,262.27,,
0.91,4/9/2003,1,239.14,262.27,,
0.92,4/10/2003,1,242.17,262.27,,
0.85,4/11/2003,1,222.46,262.27,,
0.87,4/14/2003,1,228.86,262.27,,
0.86,4/15/2003,1,225.66,262.27,,
0.85,4/16/2003,1,223.13,262.27,,
0.84,4/17/2003,1,221.11,262.27,,
0.84,4/21/2003,1,221.45,262.27,,
0.87,4/22/2003,1,227.68,262.27,,
0.87,4/23/2003,1,228.86,262.27,,
0.86,4/24/2003,1,226.5,262.27,,
0.86,4/25/2003,1,224.98,262.27,,
0.89,4/28/2003,1,233.58,262.27,,
0.9,4/29/2003,1,236.95,262.27,,
0.91,4/30/2003,1,239.65,262.27,,
0.92,5/1/2003,1,242.01,262.27,,
0.93,5/2/2003,1,243.52,262.27,,
1.03,5/5/2003,1,271.16,262.27,,
1.12,5/6/2003,1,294.92,262.27,,
1.13,5/7/2003,1,297.45,262.27,,
1.16,5/8/2003,1,303.35,262.27,,
1.18,5/9/2003,1,308.41,262.27,,
1.19,5/12/2003,1,312.79,262.27,,
1.2,5/13/2003,1,314.64,262.27,,
1.19,5/14/2003,1,312.62,262.27,,
1.2,5/15/2003,1,315.65,262.27,,
1.21,5/16/2003,1,316.83,262.27,,
1.16,5/19/2003,1,305.04,262.27,,
1.14,5/20/2003,1,299.81,262.27,,
1.15,5/21/2003,1,300.82,262.27,,
1.17,5/22/2003,1,307.39,262.27,,
1.18,5/23/2003,1,308.74,262.27,,
1.21,5/27/2003,1,318.18,262.27,,
1.17,5/28/2003,1,308.07,262.27,,
1.16,5/29/2003,1,305.04,262.27,,
1.15,5/30/2003,1,302.51,262.27,,
1.12,6/2/2003,1,294.08,262.27,,
1.11,6/3/2003,1,291.72,262.27,,
1.13,6/4/2003,1,296.61,262.27,,
1.13,6/5/2003,1,297.28,262.27,,
1.1,6/6/2003,1,289.02,262.27,,
1.08,6/9/2003,1,282.96,262.27,,
1.1,6/10/2003,1,289.53,262.27,,
1.12,6/11/2003,1,294.08,262.27,,
1.14,6/12/2003,1,299.47,262.27,,
1.12,6/13/2003,1,293.58,262.27,,
1.17,6/16/2003,1,307.9,262.27,,
1.17,6/17/2003,1,306.55,262.27,,
1.23,6/18/2003,1,322.22,262.27,,
1.23,6/19/2003,1,322.56,262.27,,
1.23,6/20/2003,1,323.57,262.27,,
1.22,6/23/2003,1,321.21,262.27,,
1.21,6/24/2003,1,316.49,262.27,,
1.23,6/25/2003,1,321.72,262.27,,
1.24,6/26/2003,1,325.09,262.27,,
1.2,6/27/2003,1,315.65,262.27,,
1.22,6/30/2003,1,321.21,262.27,,
1.23,7/1/2003,1,321.72,262.27,,
1.24,7/2/2003,1,324.75,262.27,,
1.23,7/3/2003,1,322.39,262.27,,
1.28,7/7/2003,1,334.86,262.27,,
1.31,7/8/2003,1,343.8,262.27,,
1.28,7/9/2003,1,335.2,262.27,,
1.26,7/10/2003,1,329.98,262.27,,
1.28,7/11/2003,1,334.53,262.27,,
1.28,7/14/2003,1,335.37,262.27,,
1.26,7/15/2003,1,330.48,262.27,,
1.28,7/16/2003,1,334.86,262.27,,
1.34,7/17/2003,1,352.22,262.27,,
1.34,7/18/2003,1,351.53,262.27,,
1.32,7/21/2003,1,347.34,262.27,,
1.34,7/22/2003,1,350.54,262.27,,
1.34,7/23/2003,1,350.37,262.27,,
1.32,7/24/2003,1,345.65,262.27,,
1.38,7/25/2003,1,363.01,262.27,,
1.35,7/28/2003,1,353.74,262.27,,
1.33,7/29/2003,1,349.19,262.27,,
1.3,7/30/2003,1,341.77,262.27,,
1.35,7/31/2003,1,355.26,262.27,,
1.33,8/1/2003,1,349.36,262.27,,
1.36,8/4/2003,1,357.45,262.27,,
1.31,8/5/2003,1,343.46,262.27,,
1.26,8/6/2003,1,330.82,262.27,,
1.28,8/7/2003,1,335.88,262.27,,
1.26,8/8/2003,1,330.99,262.27,,
1.26,8/11/2003,1,331.33,262.27,,
1.27,8/12/2003,1,332,262.27,,
1.3,8/13/2003,1,340.09,262.27,,
1.28,8/14/2003,1,336.55,262.27,,
1.27,8/15/2003,1,332.17,262.27,,
1.31,8/18/2003,1,342.79,262.27,,
1.31,8/19/2003,1,342.45,262.27,,
1.35,8/20/2003,1,354.08,262.27,,
1.39,8/21/2003,1,365.37,262.27,,
1.34,8/22/2003,1,351.89,262.27,,
1.34,8/25/2003,1,351.55,262.27,,
1.35,8/26/2003,1,354.75,262.27,,
1.38,8/27/2003,1,362,262.27,,
1.43,8/28/2003,1,373.96,262.27,,
1.45,8/29/2003,1,381.04,262.27,,
1.47,9/2/2003,1,385.09,262.27,,
1.47,9/3/2003,1,386.77,262.27,,
1.47,9/4/2003,1,384.75,262.27,,
1.45,9/5/2003,1,379.19,262.27,,
1.46,9/8/2003,1,383.23,262.27,,
1.44,9/9/2003,1,377,262.27,,
1.43,9/10/2003,1,373.79,262.27,,
1.45,9/11/2003,1,380.2,262.27,,
1.48,9/12/2003,1,389.3,262.27,,
1.43,9/15/2003,1,374.3,262.27,,
1.44,9/16/2003,1,376.83,262.27,,
1.42,9/17/2003,1,372.78,262.27,,
1.47,9/18/2003,1,385.59,262.27,,
1.45,9/19/2003,1,380.54,262.27,,
1.42,9/22/2003,1,372.11,262.27,,
1.44,9/23/2003,1,378.01,262.27,,
1.37,9/24/2003,1,359.3,262.27,,
1.31,9/25/2003,1,344.3,262.27,,
1.33,9/26/2003,1,348.68,262.27,,
1.37,9/29/2003,1,358.96,262.27,,
1.33,9/30/2003,1,349.19,262.27,,
1.34,10/1/2003,1,350.37,262.27,,
1.32,10/2/2003,1,346.66,262.27,,
1.39,10/3/2003,1,365.54,262.27,,
1.43,10/6/2003,1,375.65,262.27,,
1.49,10/7/2003,1,391.32,262.27,,
1.48,10/8/2003,1,388.62,262.27,,
1.51,10/9/2003,1,395.2,262.27,,
1.52,10/10/2003,1,399.07,262.27,,
1.56,10/13/2003,1,410.36,262.27,,
1.58,10/14/2003,1,413.74,262.27,,
1.59,10/15/2003,1,418.29,262.27,,
1.49,10/16/2003,1,391.83,262.27,,
1.46,10/17/2003,1,383.4,262.27,,
1.49,10/20/2003,1,391.32,262.27,,
1.49,10/21/2003,1,390.65,262.27,,
1.46,10/22/2003,1,383.57,262.27,,
1.48,10/23/2003,1,387.45,262.27,,
1.45,10/24/2003,1,380.87,262.27,,
1.45,10/27/2003,1,380.87,262.27,,
1.52,10/28/2003,1,399.75,262.27,,
1.52,10/29/2003,1,399.24,262.27,,
1.48,10/30/2003,1,389.13,262.27,,
1.47,10/31/2003,1,385.76,262.27,,
1.49,11/3/2003,1,390.14,262.27,,
1.47,11/4/2003,1,386.1,262.27,,
1.48,11/5/2003,1,388.12,262.27,,
1.49,11/6/2003,1,389.64,262.27,,
1.45,11/7/2003,1,379.19,262.27,,
1.41,11/10/2003,1,369.08,262.27,,
1.38,11/11/2003,1,363.01,262.27,,
1.43,11/12/2003,1,376.32,262.27,,
1.44,11/13/2003,1,377.84,262.27,,
1.38,11/14/2003,1,361.66,262.27,,
1.36,11/17/2003,1,356.1,262.27,,
1.31,11/18/2003,1,343.96,262.27,,
1.31,11/19/2003,1,344.13,262.27,,
1.31,11/20/2003,1,343.38,262.27,,
1.3,11/21/2003,1,341.77,262.27,,
1.36,11/24/2003,1,356.44,262.27,,
1.33,11/25/2003,1,348.52,262.27,,
1.33,11/26/2003,1,349.19,262.27,,
1.34,11/28/2003,1,352.39,262.27,,
1.4,12/1/2003,1,365.87,262.27,,
1.38,12/2/2003,1,363.01,262.27,,
1.35,12/3/2003,1,354.41,262.27,,
1.36,12/4/2003,1,356.44,262.27,,
1.34,12/5/2003,1,351.38,262.27,,
1.35,12/8/2003,1,354.75,262.27,,
1.31,12/9/2003,1,344.64,262.27,,
1.31,12/10/2003,1,343.46,262.27,,
1.36,12/11/2003,1,357.45,262.27,,
1.34,12/12/2003,1,352.05,262.27,,
1.3,12/15/2003,1,339.92,262.27,,
1.29,12/16/2003,1,339.08,262.27,,
1.28,12/17/2003,1,335.03,262.27,,
1.29,12/18/2003,1,337.73,262.27,,
1.27,12/19/2003,1,332,262.27,,
1.28,12/22/2003,1,334.53,262.27,,
1.27,12/23/2003,1,333.85,262.27,,
1.31,12/24/2003,1,343.96,262.27,,
1.34,12/26/2003,1,350.2,262.27,,
1.36,12/29/2003,1,356.44,262.27,,
1.37,12/30/2003,1,358.63,262.27,,
1.37,12/31/2003,1,360.14,262.27,,
1.37,1/2/2004,1,358.63,262.27,,
1.42,1/5/2004,1,373.63,262.27,,
1.42,1/6/2004,1,372.28,262.27,,
1.45,1/7/2004,1,380.7,262.27,,
1.5,1/8/2004,1,393.68,262.27,,
1.48,1/9/2004,1,387.61,262.27,,
1.52,1/12/2004,1,399.92,262.27,,
1.55,1/13/2004,1,406.49,262.27,,
1.56,1/14/2004,1,407.84,262.27,,
1.47,1/15/2004,1,385.09,262.27,,
1.46,1/16/2004,1,382.89,262.27,,
1.46,1/20/2004,1,383.06,262.27,,
1.45,1/21/2004,1,381.04,262.27,,
1.43,1/22/2004,1,373.79,262.27,,
1.45,1/23/2004,1,380.2,262.27,,
1.48,1/26/2004,1,387.78,262.27,,
1.48,1/27/2004,1,388.79,262.27,,
1.45,1/28/2004,1,379.52,262.27,,
1.46,1/29/2004,1,382.22,262.27,,
1.45,1/30/2004,1,380.2,262.27,,
1.43,2/2/2004,1,376.15,262.27,,
1.43,2/3/2004,1,375.14,262.27,,
1.4,2/4/2004,1,367.22,262.27,,
1.44,2/5/2004,1,377.84,262.27,,
1.46,2/6/2004,1,382.73,262.27,,
1.46,2/9/2004,1,382,262.27,,
1.48,2/10/2004,1,387.28,262.27,,
1.53,2/11/2004,1,401.1,262.27,,
1.52,2/12/2004,1,399.92,262.27,,
1.48,2/13/2004,1,387.61,262.27,,
1.49,2/17/2004,1,390.31,262.27,,
1.49,2/18/2004,1,392,262.27,,
1.44,2/19/2004,1,378.68,262.27,,
1.44,2/20/2004,1,377.5,262.27,,
1.43,2/23/2004,1,373.96,262.27,,
1.44,2/24/2004,1,376.83,262.27,,
1.47,2/25/2004,1,384.41,262.27,,
1.48,2/26/2004,1,388.29,262.27,,
1.54,2/27/2004,1,403.12,262.27,,
1.54,3/1/2004,1,404.8,262.27,,
1.53,3/2/2004,1,401.26,262.27,,
1.54,3/3/2004,1,403.12,262.27,,
1.62,3/4/2004,1,424.02,262.27,,
1.72,3/5/2004,1,450.64,262.27,,
1.67,3/8/2004,1,438.17,262.27,,
1.74,3/9/2004,1,456.71,262.27,,
1.78,3/10/2004,1,466.48,262.27,,
1.74,3/11/2004,1,457.55,262.27,,
1.77,3/12/2004,1,464.46,262.27,,
1.7,3/15/2004,1,445.76,262.27,,
1.66,3/16/2004,1,435.14,262.27,,
1.68,3/17/2004,1,441.37,262.27,,
1.65,3/18/2004,1,432.61,262.27,,
1.66,3/19/2004,1,435.81,262.27,,
1.66,3/22/2004,1,435.81,262.27,,
1.63,3/23/2004,1,426.21,262.27,,
1.64,3/24/2004,1,429.75,262.27,,
1.73,3/25/2004,1,452.83,262.27,,
